,Artefact,Subject,AUC,PSD,AutoCorr,SampEn
1346,0,2,0.04885026979772711,0.9999190282988146,0.9964207860812728,0.36398114959940003
1347,0,2,0.04606035028487021,0.999921899735146,0.9964773781932931,0.36222368252464116
1348,0,2,0.04504808127091309,0.9999202480374398,0.9964206218842113,0.38659434393992265
1349,0,2,0.04817381605522564,0.9999156574360384,0.9962453154150008,0.36793031790094777
1350,0,2,0.04863443161607328,0.999920170185927,0.996391425152686,0.38517829217834076
1351,0,2,0.04455159316311463,0.9999201299626082,0.9963425683481643,0.3982451809340066
1352,0,2,0.04716214994121726,0.9999157723337323,0.9963235437447979,0.3923825560127304
1353,0,2,0.05017031923552284,0.9999183475247932,0.9963452174270536,0.36045308703629453
1354,0,2,0.045189461308895784,0.9999143811494361,0.9963819708558952,0.36719558184833806
1355,0,2,0.04730805172881558,0.9999227744292842,0.9966108144332021,0.3817907113121723
1356,0,2,0.0504910620082597,0.9999164912372212,0.9964612658233547,0.36091147508250415
1357,0,2,0.048745365206643965,0.9999194244080808,0.996460864436647,0.3643254143526629
1358,0,2,0.0485961474693275,0.9999184114852514,0.9964073735231758,0.37925046582297134
1359,0,2,0.050779851083712635,0.9999172033482364,0.9963778415151264,0.36478313039015425
1360,0,2,0.0543122418834594,0.9999124354452038,0.9964677073915258,0.3505124972501961
1361,0,2,0.050186296084164805,0.9999206276958218,0.9965124184601001,0.3736827720385647
1362,0,2,0.05208723962258466,0.9999103246791106,0.996142624477592,0.38040773893366675
1363,0,2,0.055265426702438725,0.9999127473818533,0.9964095982792296,0.3584928751460499
1364,0,2,0.05089771802369403,0.9999174180534689,0.996324777528635,0.37703135510837554
1365,0,2,0.050999608115033346,0.9999142180180958,0.9962558821760426,0.37284474449886457
1366,0,2,0.05423898953968587,0.9999138965188761,0.9964925738857799,0.38181967563883745
1367,0,2,0.053800379826967726,0.9999122390630008,0.9963889813575703,0.3640951727411702
1403,0,2,0.0025511711331505094,0.999929521193511,0.9957351733288209,0.37444162009112236
1404,0,2,0.004498839417598655,0.9999333402647902,0.9958353821307506,0.3542630011564512
1405,0,2,0.01338046001266091,0.9999272444920428,0.9957274242137286,0.3623803058767903
1406,0,2,0.028084285412835808,0.9999221860869578,0.9960725384599879,0.3660769768996507
1407,0,2,0.03763271335121943,0.9999181267544505,0.9962254040671449,0.3448896463914361
1408,0,2,0.03923431706508307,0.9999244386304798,0.9963688095431223,0.36160582361220095
1409,0,2,0.041646218310071426,0.9999137482278609,0.9959460578044981,0.37439644491295987
1410,0,2,0.04700027130497697,0.9999173092503822,0.9964529017611307,0.34198628710976947
1411,0,2,0.050612244897959235,0.999917326191176,0.9966303414112958,0.35162970011218747
1412,0,2,0.050244475929219545,0.9999185446929542,0.9963374158112511,0.34376594674645716
1413,0,2,0.05235040545021552,0.9999111222293063,0.9961799590660034,0.35759956228291523
1414,0,2,0.05563862177071721,0.9999114561795774,0.9963059424440924,0.3627532694196433
1415,0,2,0.05255900883248421,0.9999164509683074,0.996322762593457,0.33702292585710913
1416,0,2,0.05389232206915262,0.9999168133983762,0.9963887235651439,0.3442107513077529
1417,0,2,0.05701624815361894,0.9999121787454446,0.9963127833090214,0.3791108807729431
1418,0,2,0.05186838694118712,0.9999181816297448,0.9965601666154444,0.35036778211167513
1419,0,2,0.05362795044162427,0.9999147681317954,0.996269785653966,0.3452959408888283
1420,0,2,0.056980978506616875,0.9999174368074271,0.9965769522393629,0.34544211333002295
1421,0,2,0.05237844029783256,0.9999180659483512,0.9966988829002136,0.3557463953678203
1422,0,2,0.053974015012208776,0.9999155468430971,0.9962925903386423,0.40751506794203285
1423,0,2,0.056854369517378656,0.9999144084755348,0.9965452764032003,0.3554103728326477
1424,0,2,0.05348114430410278,0.9999197580419716,0.9966849667784446,0.3717542958143117
1425,0,2,0.05534169354595608,0.9999146658448353,0.9964011737061398,0.3466062551010194
1426,0,2,0.055291049950260795,0.9999125135429082,0.9963177468650375,0.3569913295521539
1427,0,2,0.05477737919392278,0.999914113659327,0.9964246254921028,0.3459212668673351
1428,0,2,0.057362312724203446,0.9999159474372104,0.9964375229091027,0.3587867929893139
1429,0,2,0.0551511771621499,0.9999130943574065,0.9964643862381869,0.36268653464225675
1430,0,2,0.05588912669942425,0.9999189170618835,0.9965791563892445,0.36130662613371184
1431,0,2,0.059899014258583794,0.9999123780511506,0.9965156313608302,0.35157335685159524
1432,0,2,0.05564012902058901,0.9999108006793346,0.9962450779287592,0.35768303459716544
1433,0,2,0.05672715762819158,0.9999124113105333,0.996426395969861,0.37688417962664555
1434,0,2,0.06069634944081026,0.9999132332669441,0.9965139787745759,0.33499538620001473
1435,0,2,0.05535646459470056,0.9999179343774092,0.9966075413244279,0.34508319577494734
1436,0,2,0.05728001688119855,0.9999216682955717,0.9968451161488383,0.33525639909624505
1437,5,2,0.0605444186537244,0.9999091058895136,0.9962928120306433,0.3567682666955544
1438,5,2,0.056179724474723414,0.9999178855510926,0.9966030758140619,0.38705477564969337
1439,5,2,0.05706357579959609,0.9999192925513741,0.9965867730736774,0.37119124930865505
1440,5,2,0.06007445814367107,0.9999176469413171,0.9965443016072085,0.35007486497951845
1441,5,2,0.05525156000361742,0.9999132435700061,0.9963822391581416,0.33648107019231654
1442,5,2,0.05691194646248454,0.9999153178119962,0.996448761097972,0.3757221485966663
1443,5,2,0.06019413378349869,0.9999168627505843,0.9965205009547025,0.3342354995340785
1444,5,2,0.0555478853284298,0.9999127099905378,0.9964556220205467,0.37929087381594584
1445,5,2,0.06313749133331326,0.9998465117995683,0.9960731213385913,0.3641738440902258
1446,5,2,0.06660718053838965,0.9998385539300646,0.9961291109157049,0.37264453450487
1447,5,2,0.06208030627317396,0.9998475952965685,0.9961128578353182,0.36029105777008014
1448,5,2,0.06381997407530227,0.9998430187890145,0.9960872811162687,0.34369866342869226
1449,5,2,0.06671962137883225,0.9998447813400285,0.9962584173705382,0.36952802549556474
1450,5,2,0.06217405721520519,0.9998360742813406,0.9959202642418901,0.3683005732962966
1451,5,2,0.06370451873511596,0.9998400675997404,0.9961115174960151,0.3760007433701199
1452,5,2,0.06751665511108429,0.999838944671767,0.9959587034670596,0.32522989551354126
1453,5,2,0.0627742441141893,0.999839175534728,0.995780060787852,0.36428723951448794
1454,5,2,0.06322611762578001,0.9998479469989969,0.9961751646006676,0.38799684436073884
1455,5,2,0.0664443975522262,0.9998357795831079,0.9961368256295687,0.3735829505729867
1456,5,2,0.0626259307267959,0.9998410794723632,0.9961827847850023,0.3685363166221789
1457,5,2,0.06289542700388873,0.9998361845322257,0.9960409337456331,0.3641976617744984
1458,5,2,0.06571579296415764,0.9998381860754647,0.9959895410671424,0.3756294798750728
1459,5,2,0.06398124981159381,0.9998389257829442,0.9959356935209566,0.3623322119731568
1460,5,2,0.062113164320381054,0.9998381535869747,0.9957870141744841,0.3711889131656193
1461,5,2,0.06505863202001627,0.999832101912841,0.9958340752503148,0.3919848456992655
1462,5,2,0.06526602960238748,0.9998445330054193,0.9961832064535132,0.3763449979879991
1463,5,2,0.06297923009676543,0.9998450364372681,0.99597263803095,0.38765139031201695
1464,5,2,0.06480149519187295,0.999836925454544,0.995923261397624,0.34788736764278383
1465,5,2,0.06584481355319083,0.9998505087787602,0.9962864809903006,0.3821312211547144
1466,5,2,0.060643897145268744,0.9998491965426891,0.9961396207401982,0.40051776140798057
1467,5,2,0.0620519699755826,0.9998386309224235,0.996009697011254,0.39928646371676835
1468,5,2,0.06474120519699755,0.9998417542574206,0.9959922400929281,0.37078843792005517
1469,5,2,0.059137853073282454,0.9998368742614248,0.9959898672046648,0.3821511821065668
1470,5,2,0.0605389925541856,0.9998447072435135,0.9960150389922416,0.3820658096551784
1471,5,2,0.06332499321737561,0.9998384092481725,0.9959980082098923,0.37369931475370943
1472,5,2,0.05891689024206437,0.9998438325536068,0.9955832044520081,0.36681115261321945
1473,0,2,0.05978657341814131,0.9998481707138278,0.9960875235546325,0.34588532303059144
1474,0,2,0.06313568263346703,0.9998434651269617,0.9960984156239889,0.3449385389151028
1475,0,2,0.0578615138817713,0.999841723699026,0.9960828393404924,0.35498754862117726
1476,0,2,0.0520356916769662,0.9999177275295658,0.9964661283631313,0.35334927659224874
1477,0,2,0.05511017996563472,0.9999201734973278,0.9966852803812126,0.3520389251103846
1478,0,2,0.05318602477918788,0.9999176268261102,0.9964720773124148,0.32553812070250077
1479,0,2,0.051644409610225206,0.9999177984435508,0.9963293668970992,0.37250934937434715
1480,0,2,0.053593585144545264,0.9999200836486736,0.9965575469102476,0.3434595474794973
1481,0,2,0.056747354776474856,0.9999188519312687,0.9966426817445089,0.35555322453136723
1482,0,2,0.05270460917010822,0.9999163977758821,0.9963838599492496,0.34413675915746483
1483,0,2,0.05341542820968859,0.9999175031951109,0.9965297244384453,0.35872703276766027
1484,0,2,0.057110903445573236,0.9999148792864966,0.9963643704515837,0.3579235234417527
1485,0,2,0.05245078829168304,0.9999138420961968,0.9962866070406611,0.3496112039819242
1486,0,2,0.053756066680734294,0.999914775034428,0.9963858582942092,0.3573736006409106
1487,0,2,0.05670002713049771,0.9999164615317665,0.9965136359736018,0.3276741464885122
1488,0,2,0.053581527145570185,0.9999153832307451,0.9963380995402776,0.3297384932641735
1489,0,2,0.05311096373556812,0.9999116482318774,0.9963151782174334,0.3781413061189812
1490,0,2,0.056210472372109854,0.9999199410502008,0.9964841513870516,0.3521043160795276
1491,0,2,0.0583667440388268,0.9999108734116819,0.996249224376482,0.3858713435551118
1492,0,2,0.05445874657100658,0.9999189529335365,0.9964519778636037,0.3318452506885835
1493,0,2,0.05570192626533632,0.9999168165101704,0.9965822202850101,0.36767997826155224
1494,0,2,0.058603382268712534,0.9999142407254974,0.9965641228109537,0.35429766804050666
1495,0,2,0.054454827721339694,0.9999149883696496,0.9963548106327758,0.34081957214893827
1496,0,2,0.055258493353028126,0.999914237502985,0.996515617849736,0.36104663425725503
1497,0,2,0.058076447713501955,0.9999136317009398,0.9965883770650312,0.34788314412460486
1498,0,2,0.0557402104120821,0.9999093173258784,0.9962856691281727,0.372663241463729
1499,0,2,0.05593223404576009,0.9999089070650868,0.9963885551385584,0.3809222814969531
1500,0,2,0.05861996201730324,0.9999144108270075,0.9964410212873238,0.33226670430790567
1501,0,2,0.05578271485846931,0.9999163732800515,0.9964858203288871,0.3530371564989297
1502,0,2,0.05430952883369011,0.9999174703780159,0.9965823033435395,0.3649710802780359
1503,0,2,0.056832966569197896,0.9999171299999682,0.996581415735999,0.36322115737488286
1504,0,2,0.05666566183341881,0.9999121718559059,0.9963784406068767,0.3562608747832683
1505,0,2,0.05284207035842403,0.9999177167918731,0.9964388576647032,0.360265011424974
1506,0,2,0.05558888252494498,0.9999128141308915,0.9964027238944424,0.35054241595416596
1507,0,2,0.058739336207156434,0.9999120100934515,0.9963583871539727,0.32643573706070994
1508,5,2,0.05319778132818864,0.9999094351826063,0.9961435045628052,0.36617603429961526
1509,5,2,0.054523859765471916,0.9999124095540387,0.9963081315247972,0.3682435196000543
1510,5,2,0.05752871311005936,0.9999158186222201,0.9964678691684501,0.3553329990623577
1511,5,2,0.053034093992102016,0.9999165082494048,0.9965277126596828,0.3391846365692289
1512,5,2,0.054230548940403356,0.9999187409314585,0.9966075751842465,0.3586748554373114
1513,5,2,0.057236608084888285,0.9999159358265095,0.9965894516235678,0.3516181955522236
1514,5,2,0.05584240195339585,0.9999130088022997,0.9964204079175263,0.3353889321728053
1515,5,2,0.05419859524311943,0.9999121743078285,0.9963567796043774,0.35083803469825653
1516,5,2,0.05622253037108493,0.9999122961741853,0.9964728967513288,0.37068542804387183
1517,5,2,0.0654146444397552,0.9998645524940033,0.9962941838085697,0.36454344642369846
1518,5,2,0.061073161908781204,0.9998511714353587,0.9960873595628548,0.3621193682241873
1519,5,2,0.06260874807825645,0.9998482536757505,0.9960416682408502,0.36631702526146687
1520,5,2,0.06558827962499625,0.999846983300872,0.9960769359754534,0.3642477869842255
1521,5,2,0.06165194585958467,0.9998552242611674,0.9961439208983275,0.35834606519049617
1522,5,2,0.06198534953124535,0.9998537380139835,0.9962646143133651,0.33726038699312044
1523,5,2,0.06491936213185423,0.9998520123854164,0.9961724215398368,0.36520160504328114
1524,5,2,0.0650453682211437,0.9998517907250962,0.9961916499392796,0.3758774099473471
1525,5,2,0.06220239351279655,0.999844497127877,0.9961639399554837,0.34594629811671657
1526,5,2,0.06430711723389504,0.9998445535580945,0.9958559212938385,0.3693734862647548
1527,5,2,0.06740300847074432,0.9998434151995705,0.9959952855541798,0.3804278515079665
1528,5,2,0.061725499653332516,0.9998567588869695,0.9961870456917417,0.35580272408404656
1529,5,2,0.06270611641998014,0.9998550330087602,0.9962084770637927,0.3802847023967243
1530,5,2,0.06609863443161612,0.999857178529698,0.9962801593415247,0.3540157626750042
1531,5,2,0.0630241461429476,0.9998555681042033,0.9961876168245172,0.3431061034850825
1532,5,2,0.06242456214391223,0.9998550701791086,0.9960274116150061,0.3682732174700359
1533,5,2,0.06502396527296295,0.9998475606786716,0.9960566777681704,0.38200577353007176
1534,5,2,0.06321466252675367,0.9998519091321333,0.9960684697594775,0.35121122608160393
1535,5,2,0.06083079612938236,0.9998456934623542,0.9960186320185526,0.3588681960143155
1536,5,2,0.0632342567750882,0.9998417354227445,0.9959447939107693,0.3794861159651313
1537,5,2,0.0646278600066319,0.9998522325354551,0.9961773272352287,0.36407164915995516
1538,5,2,0.0602601513278872,0.9998524939085282,0.9960088030922788,0.3316213802840053
1539,5,2,0.0611280258041178,0.9998431865623678,0.9960322802547517,0.33794709150056623
1540,5,2,0.06424531998914784,0.9998515699514047,0.9961627046487617,0.3922210706655565
1541,5,2,0.05898531938624785,0.9998512330206242,0.9960397939858725,0.38121665117697523
1542,5,2,0.059880927260121175,0.9998543407893966,0.9959220595760018,0.3512555501747084
1543,0,2,0.06258734513007569,0.9998611215106259,0.9962467356611905,0.3606048093960599
1544,0,2,0.058480089229192456,0.9998484262524814,0.995892516479784,0.3701160663591373
1545,0,2,0.05234166340095858,0.9999141497986456,0.9963990661212894,0.3507352048248889
1546,0,2,0.055630482621409016,0.9999154191436412,0.9963702666378331,0.3564109889254346
1547,0,2,0.05426883308714925,0.9999149828797111,0.9963315260116785,0.36146663045021815
1548,0,2,0.05206915262412204,0.9999195917825601,0.9964645180799171,0.34506553236892334
1549,0,2,0.05441262472492692,0.9999128867499557,0.9963636180755596,0.3457954507596173
1550,0,2,0.0572929792300968,0.9999115042502507,0.9965189769169895,0.3891270685274306
1551,0,2,0.05306695203930911,0.9999165234525345,0.9964009942493197,0.3567326345822875
1552,0,2,0.05392819461610343,0.9999153205459518,0.9963458646335601,0.3706473536761662
1553,0,2,0.057580562505652244,0.9999140078326253,0.9965584532439927,0.35120012298141395
1554,0,2,0.05280830796129388,0.9999187794494839,0.9964698060665625,0.33967003661287265
1555,0,2,0.05357911554577521,0.9999148631758568,0.9963734559102027,0.3488663352171989
1556,0,2,0.05697434660718059,0.9999131501194948,0.9963743649134913,0.36626916464103476
1557,0,2,0.054134084948602834,0.9999144051439396,0.9965601239602472,0.33928036875668877
1558,0,2,0.053217978476471806,0.9999165890853073,0.9962635559547861,0.3131068652481635
1559,0,2,0.05619208392367292,0.9999114316116504,0.9964621065097361,0.36036649188227604
1560,0,2,0.05780393693666541,0.9999138851612863,0.9964639196814854,0.35238039115247594
1561,0,2,0.05340065716094411,0.999920508822419,0.9965663213884656,0.3532793549375942
1562,0,2,0.054986585476140215,0.9999117786251489,0.9962537524796692,0.3667195036022665
1563,0,2,0.058353480239954236,0.9999115176974774,0.9964256175384737,0.36273155372769783
1564,0,2,0.05363488379103487,0.9999155953667836,0.9963902791815454,0.3625063794424357
1565,0,2,0.055124348114430455,0.9999149656452005,0.9964437147281447,0.3561103502884177
1566,0,2,0.058156934856660514,0.9999109308703038,0.9963566964298619,0.3947799324543573
1567,0,2,0.05268471347179937,0.9999169484028158,0.9963947993721328,0.3521340683258876
1568,0,2,0.05287131100593856,0.9999128816879886,0.996198186249388,0.328065504265357
1569,0,2,0.056246344919060665,0.9999131238289922,0.9962641477621427,0.36031056148528934
1570,0,2,0.05469719350073854,0.9999109999802724,0.9965580338711629,0.3678283648984484
1571,0,2,0.052934012600608926,0.9999134616890565,0.9964442475233135,0.3565293176345655
1572,0,2,0.05496668977783137,0.9999190156412835,0.9966087595499027,0.34968413059344344
1573,0,2,0.05786211678172004,0.9999098325599483,0.996315610082793,0.378917532105109
1574,0,2,0.05331323666837495,0.9999146344436456,0.9965283281758379,0.3796145278024464
1575,0,2,0.05404485575618723,0.9999147857708716,0.9964766648311877,0.3524514316650363
1576,0,2,0.05724414433424774,0.9999145792464743,0.9963926641258146,0.38049972104779173
1577,0,2,0.05163807916076324,0.9999199270664246,0.9965100321436698,0.3584687104683779
1578,6,2,0.05270370482018516,0.9999203316894819,0.9965737752366368,0.3528432232337179
1579,6,2,0.05618967232387784,0.9999175548985479,0.9966317632305655,0.34308825174492646
1580,6,2,0.07281584421065324,0.9998993497401477,0.9966211175717227,0.3418567619998275
1581,6,2,0.07444307117233895,0.999902856648933,0.9965791296309923,0.39810837229032603
1582,6,2,0.07752569861031566,0.999901352959015,0.9965800124855154,0.3409384895361913
1583,6,2,0.07835739908962114,0.9998964980682955,0.9966570050781166,0.3822505983339396
1584,6,2,0.07488650408464714,0.9998932409175497,0.9963464339596526,0.36505078831163684
1585,6,2,0.0774494317667983,0.9999002380914395,0.9965780882269663,0.3817674884237633
1586,6,2,0.0798507822626835,0.9999041018788011,0.9968724241589081,0.3569623165861758
1587,6,2,0.07618454767431349,0.9998952920304112,0.9964433459804648,0.37017257939354614
1588,6,2,0.07762578000180875,0.9998988645921207,0.9966240255535698,0.3671261666256956
1589,6,2,0.08156060651734842,0.9999013337578455,0.9967165425439155,0.37392806963469033
1590,6,2,0.07613601422843885,0.9999018592112765,0.9967494832954362,0.372065338489538
1591,6,2,0.07756488710698461,0.9998982447987438,0.9966323721826335,0.40731914115999057
1592,6,2,0.08063003044644745,0.9998980245185688,0.9967702262796868,0.36417974884481646
1593,6,2,0.07576764235975042,0.999898733751718,0.9966521251462317,0.3436059654403321
1594,6,2,0.07646037440086817,0.9999007439920717,0.9967047514098424,0.3567409004734
1595,6,2,0.07925511711331501,0.999899710289047,0.9965256414921511,0.3371777847373973
1596,6,2,0.0771307991438821,0.9999001544409459,0.9965805580476638,0.35919350882034456
1597,6,2,0.07614294757784945,0.9998972562996359,0.9964950212841527,0.3552908509484271
1598,6,2,0.07895999758840022,0.9998982231394703,0.9966317821024837,0.3839736601098075
1599,6,2,0.08109456485696198,0.9998975357799483,0.9968096302769307,0.3637699788323663
1600,6,2,0.07674765622644919,0.9998976812533859,0.9965057836962508,0.37312796215602523
1601,6,2,0.0780342447170892,0.9998950163474946,0.9964140636535184,0.3728548394669246
1602,6,2,0.08102734151267599,0.9998943219009291,0.9966191486518248,0.36259734682776223
1603,6,2,0.0766982184306515,0.9999037713740593,0.9967325045494375,0.3641745180515646
1604,6,2,0.07801887076839598,0.9999000875251521,0.9966989059157908,0.3518338694498277
1605,6,2,0.08148433967383117,0.9999025110023442,0.9967616936057998,0.3941170794562532
1606,6,2,0.07663672263587862,0.9998999336044757,0.9965089682028028,0.36319334844637535
1607,6,2,0.07653151659482105,0.9998972915614823,0.9965860236919118,0.3606631744648861
1608,6,2,0.07950471769209899,0.9998967812729522,0.9966601867053215,0.35030930634277013
1609,6,2,0.07690471166309953,0.9998981325158002,0.9966507745254986,0.37926487050163404
1610,6,2,0.07447743646941796,0.9998976744303069,0.9965358129620792,0.3564385093708972
1611,6,2,0.07693425376058849,0.999898576279374,0.996746494952053,0.3491635803966466
1612,6,2,0.07999457390046127,0.9999016790005044,0.9967605033102914,0.36163631276477376
1613,0,2,0.07561480722274139,0.9998987070129312,0.9966880168919622,0.36176895131546366
1614,0,2,0.0763220088626293,0.9998989386941378,0.99672305491946,0.35914629614532556
1615,0,2,0.05685075211768609,0.9999158697632875,0.9965869082520236,0.3765060950990159
1616,0,2,0.05175715190064212,0.9999145711968762,0.9962638758345067,0.3502960774334024
1617,0,2,0.05280860941126819,0.9999158278648747,0.9963763403842915,0.3500391213982061
1618,0,2,0.05631025231362852,0.9999135987003485,0.9965135802519727,0.34409697393737165
1619,0,2,0.05149790492267814,0.9999170979248926,0.9966019330539954,0.35589065900704425
1620,0,2,0.051588038465016695,0.9999184701716379,0.996427856164227,0.3568002101295513
1621,0,2,0.054978144876857704,0.9999175542905604,0.9964072091701321,0.3724964511208686
1622,0,2,0.05480119374189851,0.99991248422723,0.9962123856190331,0.38576785518226225
1623,0,2,0.05170711120489557,0.9999156165447145,0.9963287718456579,0.34757362969238675
1624,0,2,0.05329725981973288,0.999918600863128,0.9964102758173635,0.34176710404054605
1625,0,2,0.056816688270581506,0.9999157912083597,0.9964329423710027,0.3889297153552824
1626,0,2,0.05196213788321824,0.9999148887072852,0.9963556134114175,0.3353062856819623
1627,0,2,0.052979531546739844,0.9999182390562485,0.9965705910968153,0.3401225275138025
1628,0,2,0.056168570825671504,0.9999191574574301,0.9965734360779829,0.3712350952700621
1629,0,2,0.050913996322310306,0.999914942930718,0.9965531798390528,0.3684748969125329
1630,0,2,0.05183824194374942,0.9999136875427701,0.9963861983573833,0.354018484840819
1631,0,2,0.05439363337654113,0.9999161709015726,0.9965053593956296,0.37136688936027973
1632,0,2,0.052887890754529265,0.9999201713369826,0.9964983234857124,0.3455239920815359
1633,0,2,0.05109697645675704,0.9999149850006368,0.9963983873878363,0.39048841044287413
1634,0,2,0.053183010279444165,0.999916000048172,0.9964945944144521,0.36448402598241814
1635,0,2,0.05574804811141587,0.9999179411454158,0.9966452884074903,0.36273911627041644
1636,0,2,0.05046151991077086,0.9999149944313057,0.9962871067673065,0.36952463662271995
1637,0,2,0.052177373164923324,0.9999170206114726,0.9963385565757947,0.385445267446681
1638,0,2,0.05468875290145603,0.9999122418280376,0.9960704208412279,0.32738661699396754
1639,0,2,0.050578181050854654,0.9999179950755818,0.9964657846862709,0.35177373364348996
1640,0,2,0.05159979501401746,0.9999078927512121,0.9960912571849897,0.3770318310855947
1641,0,2,0.05435022458023098,0.9999160403735378,0.9964190548019546,0.35856888389880315
1642,0,2,0.05186356374159706,0.9999122917179133,0.9962748266787654,0.3429210607131552
1643,0,2,0.05114219395291353,0.9999201107409019,0.9966078000767041,0.3442797794246591
1644,0,2,0.05434721008048715,0.9999140046001554,0.9963118770262164,0.38387339915962837
1645,0,2,0.05259488137943513,0.9999128461606147,0.9962878338037696,0.37000552394134567
1646,0,2,0.050677960992373317,0.9999170333256904,0.9965255454610313,0.3449828537123098
1647,0,2,0.052579205980767485,0.9999125056417578,0.9962822312523109,0.37725246472583673
1648,6,2,0.05471347179935493,0.9999070230707348,0.9962642689506226,0.3500023428256169
1649,6,2,0.048824947999879464,0.9999208101127893,0.996465591191412,0.3850371197515971
1650,6,2,0.07258613933017821,0.9998934196144547,0.996265278317703,0.3726873371261677
1651,6,2,0.07619871582310922,0.9999000814618821,0.9966901497272709,0.3535655285459238
1652,6,2,0.0709561993187231,0.9998983017166457,0.9965374954600169,0.37108607527689486
1653,6,2,0.07154493111868088,0.9998994827490115,0.9967028283486026,0.3514938267353065
1654,6,2,0.07501552467368044,0.9998989513376507,0.9965779243900214,0.39916887235847537
1655,6,2,0.07457088596147465,0.9999025398240354,0.9966878880944494,0.33838794601935196
1656,6,2,0.07264823802489984,0.9998986787770575,0.996468657624204,0.37041355012355776
1657,6,2,0.07492448678141861,0.9998985867704487,0.9964957485682933,0.3583241551206869
1658,6,2,0.07823320170017789,0.9999053505374619,0.9968044936755333,0.3681221953420126
1659,6,2,0.07351460525125852,0.9998982425836543,0.996558603492024,0.40445036956374175
1660,6,2,0.07568745666656618,0.999900007964207,0.9966385034047106,0.37818863614544307
1661,6,2,0.07936002170439815,0.9998963498165483,0.9965858243860019,0.3651188089081356
1662,6,2,0.07764748439996383,0.9999010324168759,0.9965123807194134,0.3717344815714042
1663,6,2,0.07600639073945681,0.9998987555294799,0.9967590141893552,0.3826533430563188
1664,6,2,0.07869773611069242,0.9998959611456497,0.9964433605885099,0.36800285551825496
1665,6,2,0.08186687969131523,0.9998962628261606,0.9968253665966178,0.3689910595972651
1666,6,2,0.07566936966810356,0.9998976741373937,0.9966160539025979,0.34445100235301823
1667,6,2,0.07687667681548249,0.9999003499422565,0.9965538355947894,0.3890955482227583
1668,6,2,0.08033099207186567,0.9999041338563499,0.9968735187405178,0.34581502449559764
1669,6,2,0.07464956440478698,0.9998996387529399,0.9967865085639106,0.34989398371597563
1670,6,2,0.0754652880354505,0.9998991824428537,0.9966439891931824,0.3929136758526354
1671,6,2,0.07860760256835375,0.9999019299579756,0.9965783264254334,0.340882761158543
1672,6,2,0.07863413016609899,0.9998914031356073,0.9963413019389913,0.36688358884038486
1673,6,2,0.07553703312935223,0.9998965564957009,0.9964839980932537,0.34806793391085106
1674,6,2,0.07762547855183433,0.999898057757243,0.9965697528495236,0.37801560285801233
1675,6,2,0.08080909173122719,0.9998966126360633,0.9966117405587674,0.3483066942682157
1676,6,2,0.07420371989268382,0.9999036639132306,0.9966631650605191,0.3491711453184818
1677,6,2,0.07568896391643809,0.9999002860024031,0.9965869708828108,0.3826765006425795
1678,6,2,0.07880806680131436,0.9998972755842422,0.996658977387084,0.37294392282516303
1679,6,2,0.07242215054411727,0.9999016423809092,0.9966091980321296,0.3731446479511144
1680,6,2,0.07312603623428693,0.9999029803074448,0.99659990771351,0.36610907340720567
1681,6,2,0.07592077894673377,0.9998994438822013,0.9966427818348019,0.37352612484689973
1682,6,2,0.07351641395110486,0.9998988110294598,0.9964573243466575,0.3562086347673077
1683,6,2,0.07295993729840533,0.9999035122366763,0.9966220518048623,0.3595838445751359
1684,0,3,0.3785256081753233,0.9998753292979624,0.9978435752465469,0.357223213296996
1685,0,3,0.38222349501100294,0.9998798987059038,0.9979176994218112,0.3507269607042204
1686,0,3,0.3772070659873994,0.9998739290398764,0.9978698983453893,0.3666798820710644
1687,0,3,0.37862056491725193,0.9998760586863864,0.9978624815705776,0.3357064665062578
1688,0,3,0.37913694872335935,0.9998734070845549,0.99782200989278,0.3170449060994383
1689,0,3,0.37605281403551083,0.9998781932824173,0.9979054503819066,0.3504224865558727
1690,0,3,0.3797910951677569,0.9998764493976146,0.9978963479759514,0.31933058005673376
1691,0,3,0.3754966388327857,0.9998768148728396,0.9979185739615326,0.29267926186271354
1692,0,3,0.37749615651282664,0.9998756569590062,0.9978194832706668,0.3558930552824859
1693,0,3,0.37754137400898324,0.9998788940010889,0.9978780207223876,0.3459888672566986
1694,0,3,0.37594489494468397,0.9998758634751873,0.9978842714961229,0.3156922191031679
1695,0,3,0.3794685436951738,0.9998703540462199,0.9978427003432496,0.34405740770893556
1696,0,3,0.3756395261206402,0.9998775436226893,0.9979606261303676,0.328028738945778
1697,0,3,0.37737949537274285,0.9998754943383822,0.9978780540317848,0.3594027785262375
1698,0,3,0.3809803153166732,0.9998782605817236,0.9978813648846814,0.3331620714007584
1699,0,3,0.3758095439061888,0.9998761417320976,0.9978790168129825,0.3198748013193823
1700,0,3,0.3792032677177223,0.9998741961937571,0.9978774201027999,0.33797350185790553
1701,0,3,0.3775365508093932,0.999867554169595,0.9978115328788657,0.347287796045622
1702,0,3,0.3777168178940705,0.9998742059517408,0.9978245744252521,0.28817383543193964
1703,0,3,0.3811723389503511,0.9998741802932956,0.9978842416017862,0.3615776502421114
1704,0,3,0.37627558556657525,0.9998721054489481,0.9978700889026871,0.33608077057589264
1705,0,3,0.37936755795375754,0.9998742480374446,0.9978391076263728,0.3313229928607335
1706,0,3,0.3835257589003104,0.9998781939762794,0.9978708641728317,0.31914130153267695
